Curso,"Categoría
Local, Autonómica, Nacional, Universidad",CCAA,Provincia,Localidad,Convocante,Plazas,Boletín,Publicación,"Instancias
00/00/00-00/00/00","Tipo
Oposición/Concurso-Oposición/Bolsa","¿Bolsa?
SI/NO",ID,Material,Activa/inactiva,"Simulacro
SI/NO ",Fecha simulacro,Inscritos,Enlace general sgto,"Sgto especial
SI/NO",Fecha última revisión,Estado,"Listas provisionales
Fecha",LP publicadas en,LP enlace si hay,"Listas definitivas
Fecha",LD publicadas en,LD enlace si hay,Tipo ejercicio 1,Fecha ejercicio 1,Listas aprobados,Enlace si hay,Aprobados,Tipo ejercicio 2,Fecha ejercicio 2,Listas aprobados,Enlace si hay,Aprobados,Tipo ejercicio 3,Fecha ejercicio 3,Listas aprobados,Enlace si hay,Aprobados,Tipo ejercicio 4,Fecha ejercicio 4,Listas aprobados,Enlace si hay,Aprobados,Entran en bolsa,Obtiene plaza
TBS,Local,Galicia,Pontevedra,Meaño,Ayuntamiento,0,BOP 29/11/2023,BOP 29/11/2023,31/11/2023-15/12/2023,concurso-oposición,si,99574,M214040,Activa,no,,5,http://www.concellodemeano.com/ga/inicio,,8/5/2024,2º examen 08/05/2024 / Notas 1º examen 15/02/2024,,,,6/2/2024,web,,Test,15/2/2024,30/4/2024,,1,Desarrollo,8/5/2024,,,,Gallego,,,,,,,,,,,
TBS,Local,Madrid,Madrid,Madrid,Ayuntemiento,74,BOE 11/12/2023,BOE 11/12/2023,12/12/2023-10/01/2024,Oposición,no,99787,M214861,Activa,si,*avisa Marta otra vez 04/03/2024,,https://www.madrid.es/portales/munimadrid/es/Inicio/Educacion-y-empleo/Empleo/Oposiciones/Buscador-de-oposiciones/Diplomado-a-en-Trabajos-Sociales-del-Ayuntamiento-de-Madrid-turno-libre-2023-/?vgnextfmt=default&vgnextoid=6f40a03377a1c810VgnVCM1000001d4a900aRCRD&vgnextchannel=4ac5c5dee78fe410VgnVCM1000000b205a0aRCRD,,13/5/2024,Examen 23/06/2024 / LD / LP/Convocatoria,15/2/2024,,,25/3/2024,,,Test,23/6/2024,,,,Desarrollo de 1 tema,,,,,Casos prácticos,,,,,,,,,,,
TBS,Local,Cataluña,Barcelona,Barbera del Valles,Ayuntamiento,3,CIDO,CIDO,5/1/2024,concurso-oposición,no,100187,M217460,Activa,,,,https://cido.diba.cat/oposicions/14823532/3-places-de-tecnic-serveis-personals-especialitat-en-treball-social-ajuntament-de-barbera-del-valles,,9/5/2024,LD Y EXAMEN CATALÁN 09/04/2024,5/2/2024,web,https://www.bdv.cat/sites/default/files/common/RRHH/anunci_llista_prov_adm_excl_efco2206-1_tec_sspp_ss_signat.pdf,13/3/2024,,https://www.bdv.cat/sites/default/files/common/RRHH/anunci_llista_def_efco2206-1_tec_sspp_ss_signat.pdf,Test,,,,,Práctico,,,,,,,,,,,,,,,,
TBS,Local,Cataluña,Barcelona,Mollet del Valles,Ayuntamiento,0,CIDO,CIDO,5/1/2024,Oposición,si,100441,M217740,activa,,,3,https://molletvalles.convoca.online/processDetail.html?id=9098830d-4fce-42a8-5d1d-08dbf0c79149&type=0,,4/6/2024,"LD y 1º examen 04/04/2024, 2º examen psicotécnicos  13/05/2024 y entrevista 06/06/2024",1/3/2024,,,19/3/2024,,,Teorico-practico,4/4/2024,,,2,Psicotécnicos ,13/5/2024,,,,entrevista,6/6/2024,,,,,,,,,,
TBS,Local,Extremadura,Cáceres,Manomunidad Sierra de Gata,Mancomunidad,1,BOP 05/01/2024,BOP 05/01/2024,08/01/2024-19/01/2024,concurso-oposicion,si,100642,M218160,activa,,,,www.sierradegata.es/empleo-publico,,8/5/2024,no sale nada / Convocatoria,,,,,,,Examen tipo test,,,,,,,,,,,,,,,,,,,,,
TBS,local,C. Valenciana,Valencia,Oliva,Ayuntamiento,0,BOP 29/12/2023,BOP 29/12/2023,02/01/2024-15/01/2024,concurso-oposicion,si,100339,M218360,activa,,,1,www.oliva.es/es/pagina/treballadora-social,,7/5/2024,LD y 1º examen 11/04/2024,,,,12/3/2024,,,test,11/4/2024,22/4/2024,,1,desarrollo,24/4/2024,,,1,caso práctcio,15/5/2024,,,,,,,,,,
TBS,Local,País Vasco,Guipuzcoa,Eibar,Ayuntamiento,1,BOE 27/12/2023,BOE 27/12/2023,28/01/2024-25/01/2024,concurso-oposicion,no,100268,M218320,activa,,,,https://uzt.gipuzkoa.eus//WAS/CORP/LLEHautaketaProzesuakWEB/concursosAytos/6518/0/30/ver,,8/5/2024,LD y examen 08/05/2024,,,,15/4/2024,boletin,,Test y práctcia,8/5/2024,,,,Idioma,,,,,,,,,,,,,,,,
TBS,Local,Cataluña,Barcelona,Esplugues de Llobregat,Ayuntamiento Esplugues de Llobregat,6 +bolsa,,,17/*01/2024,concurso-oposición,si,99996,M219680,activa,,,3,https://cido.diba.cat/oposicions/15205001/3-places-de-treballador-social-ajuntament-desplugues-de-llobregat,https://esplugues.convoca.online/processDetail.html?id=8c560c9e-2149-4b78-d873-08db92611f14&type=0#b391e0ba736f81210d5eb911bf57417d,10/6/2024,Notas examen idioma 15/05/2024 y Notas examen 25/05/2024 teórica-práctica,18/4/2024,,,,,,Idiona,15/5/2024,,,3,Caso,25/5/2024,,,2,entrevista,,,,,,,,,,,
TBS,Local,Castilla y León,León,León,Diputación de León,4,BOE 27/10/2023,BOE 27/10/2023,27/11/2023,concurso oposicicón,si,98440,M221222,Activa,,,,https://www.dipuleon.es/Ciudadanos/R_Humanos_y_Empleo/Empleo/Convocatorias_de_Empleo_Estabilizacion/ESTCOTS2022??i=20&p=3,,10/6/2024,LP,14/2/2024,,,,,,Único. Test,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Andalucía,Jaén,Úbeda,Ayuntamiento Úbeda,1,BOE 01/02/2023,BOE 01/02/2023,02/02/2024-1/03/2024,Concurso-oposición,,101250,M221840,Activa,,*aviso corregir enlace LP,,https://transparencia.ayuntamientodeubeda.com/2023/02/01/oferta-de-empleo-publico/,,28/5/2024,LP,26/4/2024,,https://transparencia.ayuntamientodeubeda.com/wp-content/uploads/2024/05/listado-provisional-trabajador-social.pdf,,,,Test,,,,,Caso práctico,,,,,,,,,,,,,,,,
TBS,Local,Andalucía,Cádiz,Ubrique,Ayuntamiento de Ubrique,0,BOP de 02/02/2024,BOP de 02/02/2024,12/2/2024,concurso-oposción,si,101363,M222140,activa,,,3,https://ubrique.sedelectronica.es/board/9753e838-f59b-11de-b600-00237da12c6a/,,13/6/2024,Resultados Bolsa / LD y examen 10/04/2024,,,,8/3/2024,web,,Test,10/4/2024,,,0,Caso práctico,,,,,,,,,,,,,,,0,NA
TBS,Local,Andalucía,Almería,Huercal de Almería,ayuntamiento,0,BOP de 29/01/2024,BOP de 29/01/2024,11/2/2024,Concurso-oposición,si,101177,M222160,activa,,,1,Empleo Público - Huércal de Almería (ayuntamientohuercaldealmeria.com),,6/6/2024,Resultados bolsa / Notas 2º examen 17/04/2024 / Notas 1º examen 07/03/2024,16/2/2024,,,29/2/2024,,,preguntas cortas,7/3/2024,,,1,Caso práctico,17/4/2024,17/4/2024,,,NA,,,,,NA,,,,,,NA
TBS,Local,Andalucía,Málaga,Ronda,Ayuntamiento,0,BOP 6/02/2024,BOP 6/02/2024,8/02/2024-21/02/2024,oposición,si,101523,M222180,Activa,,,,Sede Electrónica de Ronda (sedelectronica.es),,4/3/2024,LD Y EXAMEN 08/03/2024,22/2/2024,,,4/3/2024,,,Test,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Andalucía,Cádiz,Arcos de la Frontera,Ayuntamiento,2,BOP de 05/02/2024,BOP de 05/02/2024,13/2/2024,concurso-oposición,si,101368,M222202,Activa,,        ,7,https://arcosdelafrontera.es/docs/empleo-publico/proceso-selectivo-eracis-plus/examen-trabajador-social/,,13/6/2024,Resultados finales y bolsa /Resultados opo y concurso / Notas examen /LD Y EXAMEN 19/03/2024,,,,,,,Test,19/3/2024,,,3,NA,,,,,NA,,,,,NA,,,,,3,0
TBS,Local,Castilla La Mancha,Toledo,Olias del Rey,Ayuntamiento,0,,,18/2/2024,concurso-oposción,si,101564,,,,,,https://www.ayuntamientodeoliasdelrey.com/empleo-y-promocion-economica/,,8/5/2024,LP,26/4/2024,,https://www.ayuntamientodeoliasdelrey.com/wp-content/uploads/2024/04/ANUNCIO-RELACION-PROVISIONAL-ADM.-Y-EXCL.-BOLSA-TRABAJADOR-A-SOCIAL.pdf,,,,Caso Práctico,,,,,,,,,,,,,,,,,,,,,
TBS,Autonómica,Baleares,,,Gobierno Balear,6,17/9/2022,,19/09/2022 - 17/10/2022,Concurso-oposición,,82872,M160720,,NOTAS,,2,https://www.caib.es/seucaib/es/200/personas/tramites/tramite/5360671,,13/6/2024,Notas examen 23/03/2024,,,,,,,,23/3/2024,27/3/2024,,2,,,,,,,,,,,,,,,,,
TBS,Local,C. Valenciana,Valencia,Valencia,Ayuntamiento Valencia,68 estab. (5 disc),BOE nº 129 de 31/05/2023,,01/06/2023 - 28/06/2023,concurso-oposición,,94030,M195340,,,,16,https://www.valencia.es/val/tramits/estabilitzacio-per-concurs-oposicio?p_p_id=FrontEstabilizacionConcursoOposicion_INSTANCE_vjsi&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_FrontEstabilizacionConcursoOposicion_INSTANCE_vjsi_esConcurso=true&_FrontEstabilizacionConcursoOposicion_INSTANCE_vjsi_jspPage=%2Ffront_ver_ficha_oposicion.jsp&_FrontEstabilizacionConcursoOposicion_INSTANCE_vjsi_valueVolver=%2Ffront_estabilizacion_concurso_oposicion.jsp&_FrontEstabilizacionConcursoOposicion_INSTANCE_vjsi_oposicion=A256&_FrontEstabilizacionConcursoOposicion_INSTANCE_vjsi_oposicionTipo=O,,1/7/2024,Notas examen 15/06/2024 /  LP y previsión examen 15/06/2024,,,,,,https://www.valencia.es/documents/20142/594761/anunci%20bop%20llista%20definitiva%20i%20data%20prova.pdf/8fc53e7e-c896-70e3-58ab-b6d6ebd64d70,,15/6/2024,27/6/2024,https://www.valencia.es/documents/20142/594761/anunci%20qualificacions%20exercici%20tmts.pdf/309174aa-1e07-10fa-e94a-060a56769798,6,NA,,,,,NA,,,,,NA,,,,,,
TBS,Local,GalIcia,Pontevedra,Pontevedra,Diputación,2,BOE 16/05/2024,BOE 16/05/2024,17/05/2024-05/06/2024,oposición,,104497,M226389,Activa,,,,https://sede.depo.gal/web/public/employment/employment-public-examination.xhtml?idprocedure=152098427&idoposicion=153020836,,4/6/2024,Convocatoria,,,,,,,Test,,,,,Desarrollo,,,,,Caso práctcio,,,,,Idioma,,,,,,
TBS,Local,Andalucía,Granada,Deifontes,Ayto. Deifontes,1,BOP 15/05/2024,BOP 15/05/2024,29/5/2024,concurso-oposición,,104484,M226393,Activa,,,,https://ayuntamientodeifontes.sedelectronica.es/board,,4/6/2024,Convocatoria,,,,,,,Test,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Canarias,Tenerife,San Bartolomé de Tirajana,Ayto. San Bartolomé de Tirajana,3,BOE 31/05/2024,BOE 31/05/2024,28/6/2024,concurso-oposición,,104994,M226449,Activa,,,,https://www.maspalomas.com/index.php/rrhh-oposiciones,,5/6/2024,Convocatoria,,,,,,,Test,,,,,Desarrollo,,,,,Caso práctico,,,,,,,,,,,
,Local,Andalucía,Granada,Calicasas,Ayuntamiento,0,BOP 21/05/2024,BOP 21/05/2024,31/5/2024,concurso-oposición,,104675,M22509,Activa,,,,https://calicasas.sedelectronica.es/board,,6/6/2024,Convocatoria,,,,,,,Test,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Andalucía,Sevilla,Sevilla,Diputación,1,Boe 31/05/2024,Boe 31/05/2024,26/6/2024,concurso-oposicion,no,104986,M226568,Activa,,,,https://sedeelectronicadipusevilla.es/moad/oficina-moad/tramites/acceso.do?id=33523,,7/6/2024,Convocatoria,,,,,,,Test,,,,,Desarrollo,,,,,Caso práctico,,,,,,,,,,,
TBS,Local,Castilla La Mancha,Cuenca,Cuenca,Diputación,1,BOE 20/05/2024,BOE 20/05/2024,10/6/2024,concurso-oposicion,si,104605,M226608,Activa,,,,https://dipucuenca.convoca.online/index.html?type=0,,10/6/2024,Convocatoria,,,,,,,Test,,,,,Caso práctico.,,,,,,,,,,,,,,,,
TBS,Local,Castilla y León,Burgos,Aranda de Duero,Aytuntamiento,0,BOCYL 30/05/2024,BOCYL 30/05/2024,13/6/2024,concurso-oposicion,si,104955,M226611,Activa,,,,https://sede.arandadeduero.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_TABLON,,10/6/2024,Convocatoria,,,,,,,Test,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Cataluña,Barcelona,Canovelles,Ayuntamkiento,2,Boe 18/05/2024,Boe 18/05/2024,14/6/2024,concurso-oposicion,si,104567,M226779,Activa,,,,https://cido.diba.cat/oposicions/11353214/2-places-de-treballador-social-ajuntament-de-canovelles,,17/6/2024,Convocatoria,,,,,,,Test,,,,,Caso o desarrollo,,,,,,,,,,,,,,,,
TBS,Local,Castilla y León,Zamora,Zamora,Ayuntamiento,1,BOE 28/05/2024,BOE 28/05/2024,17/6/2024,concurso-oposicion,si,104873,M226850,Activa,,,,https://www.zamora.es/contenidos.aspx?id=32462,,18/6/2024,Convocatoria,,,,,,,Test,,,,,Caso práctico,,,,,,,,,,,,,,,,
TBS,Local,Canarias,Tenerife,San Sebastián de la Gomera,Ayuntameinto,0,BOP 05/06/2024,BOP 05/06/2024,3/7/2024,concurso-oposicion,si,105148,M226909,Activa,,,,https://eadmin.sansebastiangomera.org/publico/edictos/2024000042,,19/6/2024,Convocatoria,,,,,,,Test único,,,,,,,,,,,,,,,,,,,,,
TBS,Local,País Vasco,Vizcaya,Leioa,Ayuntamiento ,1,Boe 10/06/2024,Boe 10/06/2024,8/7/2024,concurso-oposicion,si,105243,M226934,,,,,No funcioan enlace,,20/6/2024,Convocatoria,,,,,,,Test y caso test,,,,,Euskera,,,,,,,,,,,,,,,,
TBS,Local,Cataluña,Cataluña (Vivienda),,,4,,,,,,NA,M226970,No se preparar pero ha solicitado alumna,,,,https://cido.diba.cat/oposicions/17492856/4-places-de-treballador-social-habitatge-generalitat-de-catalunya-agencia-de-lhabitatge-de-catalunya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBS,Autonómica,Cataluña,,,Generalitat de Catalunya,20,DOGC de 20/06/2024,DOGC de 20/06/2024,25/6/2024,concurso-oposición,no,105538,M227168,Activa,,,,administraciopublica.gencat.cat/ca/treballar-a-la-generalitat/oposicions/convocatoria-num.-registre-833/,,28/6/2024,Convocatoria,,,,,,,Test General,,,,,Test Específico,,,,,Caso práctico,,,,,,,,,,,
TBS/OEDU,Autonómica,Valenciana,,,Generalitat Valenciana,76,DOGV 27/06/2024,DOGV 27/06/2024,11/7/2024,oposición,,105804,M227272,Activa,,,,https://www.gva.es/es/inicio/atencion_ciudadano/buscadores/busc_empleo_publico/detalle_oposiciones?id_emp=98138&id_etapaActual=1,,3/7/2024,Convocatoria,,,,,,,Test,,,,,Caso tipo test,,,,,,,,,,,,,,,,
TBS,Local,Valenciana,Valencia,Paiporta,Ayuntameinto,3,BOE 17/06/2024,BOE 17/06/2024,16/7/2024,concurso-oposición,no,105427,M227331,Activa,,,,https://paiporta.convoca.online/processDetail.html?id=cf5e584c-f93d-4ae9-ea29-08dc848007ab&type=0,,3/7/2024,Convocatoria,,,,,,,Test teórcio y práctcio,,,,,,,,,,,,,,,,,,,,,
